station_id,study_scope,scope_basis,programme,site_type,organization,state,site_cluster
CABEACH_WQX-CHICKEN RANCH DITCH,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-CHICKEN RANCH
CABEACH_WQX-CHINA CAMP,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-CHINA CAMP
CABEACH_WQX-Clam Beach Co. Park,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-Clam Beach Co. Park
CABEACH_WQX-CLEOD,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-CLEOD
CABEACH_WQX-CLEOU,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-CLEOD
CABEACH_WQX-CLEOZ,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-CLEOD
CABEACH_WQX-Cowell,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-Cowell
CABEACH_WQX-Cowell-BC,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-Cowell
CABEACH_WQX-Cowell-CW,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-Cowell
CABEACH_WQX-Coyote Point County Park,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-Coyote Point County Park
CABEACH_WQX-Crown 2001 Shoreline Dr.,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-Crown 2001 Shoreline Dr.
CABEACH_WQX-Crown Bath House,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-Crown Bath House
CABEACH_WQX-Crown Bird Sanctuary,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-Crown Bird Sanctuary
CABEACH_WQX-Crown Crab Cove,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-Crown Crab Cove
CABEACH_WQX-Crown Sunset Rd.,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-Crown Sunset Rd.
CABEACH_WQX-Crown Windsurfer Corner,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-Crown Windsurfer Corner
CABEACH_WQX-CSBBR1Z,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-CSBBR1Z
CABEACH_WQX-CSBMP1Z,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-CSBMP1Z
CABEACH_WQX-DILLON,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-DILLON
CABEACH_WQX-DMB,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-DMB
CABEACH_WQX-Doran Park,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-Doran Park
CABEACH_WQX-DPH001,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-DPH 001
CABEACH_WQX-DPH 001,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-DPH 001
CABEACH_WQX-DPH002,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-DPH 002
CABEACH_WQX-DPH 002,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-DPH 002
CABEACH_WQX-DPH002B,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-DPH 002
CABEACH_WQX-DPH 002B,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-DPH 002
CABEACH_WQX-DPH003,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-DPH 003
CABEACH_WQX-DPH 003,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-DPH 003
CABEACH_WQX-DPH004,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-DPH 004
CABEACH_WQX-DPH 004,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-DPH 004
CABEACH_WQX-DPH004B,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-DPH 004
CABEACH_WQX-DPH 004B,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-DPH 004
CABEACH_WQX-DPH005,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-DPH 005
CABEACH_WQX-DPH 005,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-DPH 005
CABEACH_WQX-DPH005B,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-DPH 005
CABEACH_WQX-DPH 005B,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-DPH 005
CABEACH_WQX-DPH006,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-DPH 006
CABEACH_WQX-DPH 006,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-DPH 006
CABEACH_WQX-DPH007,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-DPH 007
CABEACH_WQX-DPH 007,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-DPH 007
CABEACH_WQX-DPH007B,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-DPH 007B
CABEACH_WQX-DPH 007B,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-DPH 007B
CABEACH_WQX-DPH008,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-DPH 008
CABEACH_WQX-DPH 008,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-DPH 008
CABEACH_WQX-DPH008B,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-DPH 008
CABEACH_WQX-DPH 008B,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-DPH 008
CABEACH_WQX-DPH009,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-DPH 009
CABEACH_WQX-DPH 009,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-DPH 009
CABEACH_WQX-DPH009B,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-DPH 009
CABEACH_WQX-DPH 009B,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-DPH 009
CABEACH_WQX-DPH010,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-DPH 010
CABEACH_WQX-DPH 010,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-DPH 010
CABEACH_WQX-DPH010B,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-DPH 010
CABEACH_WQX-DPH 010B,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-DPH 010
CABEACH_WQX-DPH101,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-DPH 101
CABEACH_WQX-DPH 101,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-DPH 101
CABEACH_WQX-DPH102,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-DPH 102
CABEACH_WQX-DPH 102,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-DPH 102
CABEACH_WQX-DPH102B,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-DPH 102
CABEACH_WQX-DPH 102B,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-DPH 102
CABEACH_WQX-DPH103,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-DPH 103
CABEACH_WQX-DPH 103,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-DPH 103
CABEACH_WQX-DPH103B,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-DPH 103
CABEACH_WQX-DPH 103B,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-DPH 103
CABEACH_WQX-DPH104,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-DPH 104
CABEACH_WQX-DPH 104,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-DPH 104
CABEACH_WQX-DPH104B,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-DPH 104
CABEACH_WQX-DPH 104B,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-DPH 104
CABEACH_WQX-DPH105,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-DPH 105
CABEACH_WQX-DPH 105,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-DPH 105
CABEACH_WQX-DPH105B,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-DPH 105
CABEACH_WQX-DPH 105B,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-DPH 105
CABEACH_WQX-DPH106,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-DPH 106
CABEACH_WQX-DPH 106,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-DPH 106
CABEACH_WQX-DPH107,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-DPH 107
CABEACH_WQX-DPH 107,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-DPH 107
CABEACH_WQX-DPH107B,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-DPH 107
CABEACH_WQX-DPH 107B,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-DPH 107
CABEACH_WQX-DPH108,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-DPH 108
CABEACH_WQX-DPH 108,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-DPH 108
CABEACH_WQX-DPH109,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-DPH 109
CABEACH_WQX-DPH 109,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-DPH 109
CABEACH_WQX-DPH110,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-DPH 110
CABEACH_WQX-DPH 110,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-DPH 110
CABEACH_WQX-DPH111,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-DPH 111
CABEACH_WQX-DPH 111,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-DPH 111
CABEACH_WQX-DPH112,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-DPH 112
CABEACH_WQX-DPH 112,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-DPH 112
CABEACH_WQX-DPH112B,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-DPH 112
CABEACH_WQX-DPH 112B,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-DPH 112
CABEACH_WQX-DPH113,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-DPH 113
CABEACH_WQX-DPH 113,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-DPH 113
CABEACH_WQX-DPH113B,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-DPH 113
CABEACH_WQX-DPH 113B,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-DPH 113
CABEACH_WQX-DPH114,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-DPH 114
CABEACH_WQX-DPH 114,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-DPH 114
CABEACH_WQX-DPH115,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-DPH 115
CABEACH_WQX-DPH 115,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-DPH 115
CABEACH_WQX-DPH115B,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-DPH 115
CABEACH_WQX-DPH 115B,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-DPH 115
CABEACH_WQX-DPH116,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-DPH 116
CABEACH_WQX-DPH 116,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-DPH 116
CABEACH_WQX-DPH117,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-DPH 117
CABEACH_WQX-DPH 117,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-DPH 117
CABEACH_WQX-DPH118,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-DPH 117
CABEACH_WQX-DPH 118,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-DPH 117
CABEACH_WQX-DPH119,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-DPH 117
CABEACH_WQX-DPH 119,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-DPH 117
CABEACH_WQX-DPH120,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-DPH 117
CABEACH_WQX-DPH 120,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-DPH 117
CABEACH_WQX-DPH121,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-DPH 117
CABEACH_WQX-DPH 121,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-DPH 117
CABEACH_WQX-DPH122,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-DPH 122
CABEACH_WQX-DPH 122,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-DPH 122
CABEACH_WQX-DPH123,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-DPH 123
CABEACH_WQX-DPH 123,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-DPH 123
CABEACH_WQX-DPH124,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-DPH 123
CABEACH_WQX-DPH 124,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-DPH 123
CABEACH_WQX-DRAKES BEACH,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-DRAKES BEACH
CABEACH_WQX-DRAKES ESTERO,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-DRAKES ESTERO
CABEACH_WQX-DSB1Z,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-DSB1Z
CABEACH_WQX-DSB4Z,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-DSB4Z
CABEACH_WQX-DSB5D,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-DSB5D
CABEACH_WQX-DSB5U,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-DSB5D
CABEACH_WQX-DSB5Z,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-DSB5D
CABEACH_WQX-DUMONDD,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-DUMONDD
CABEACH_WQX-DUMONDU,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-DUMONDD
CABEACH_WQX-DUMONDZ,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-DUMONDD
CABEACH_WQX-Dunes State Beach,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-Dunes State Beach
CABEACH_WQX-EH-010,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-EH-010
CABEACH_WQX-EH-030,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-EH-030
CABEACH_WQX-EH-050,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-EH-050
CABEACH_WQX-EH-060,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-EH-060
CABEACH_WQX-EH-070,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-EH-070
CABEACH_WQX-EH-080,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-EH-080
CABEACH_WQX-EH-090,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-EH-090
CABEACH_WQX-EH-120,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-EH-120
CABEACH_WQX-EH-160,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-EH-160
CABEACH_WQX-EH-200,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-EH-200
CABEACH_WQX-EH-211,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-EH-211
CABEACH_WQX-EH-250,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-EH-250
CABEACH_WQX-EH-255,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-EH-255
CABEACH_WQX-EH-260,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-EH-260
CABEACH_WQX-EH-280,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-EH-280
CABEACH_WQX-EH-290,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-EH-290
CABEACH_WQX-EH-300,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-EH-300
CABEACH_WQX-EH-305,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-EH-305
CABEACH_WQX-EH-310,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-EH-305
CABEACH_WQX-EH-320,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-EH-320
CABEACH_WQX-EH-330,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-EH-330
CABEACH_WQX-EH-340,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-EH-340
CABEACH_WQX-EH-360,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-EH-360
CABEACH_WQX-EH-380,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-EH-380
CABEACH_WQX-EH-390,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-EH-390
CABEACH_WQX-EH-395,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-EH-395
CABEACH_WQX-EH-400,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-EH-400
CABEACH_WQX-EH-410,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-EH-410
CABEACH_WQX-EH-420,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-EH-420
CABEACH_WQX-EH-435,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-EH-435
CABEACH_WQX-EH-440,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-EH-440
CABEACH_WQX-EH-455,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-EH-455
CABEACH_WQX-EH-460,beach,SOURCED: EPA BEACH Act location type,beach_act,BEACH Program Site-Ocean,CABEACH_WQX,CA,CABEACH_WQX-EH-460
